[2016-05-24 06:32:40,817]  INFO {AUDIT_LOG}-  'admin@carbon.super [-1234]' logged in at [2016-05-24 06:32:40,816+0530] 
[2016-05-24 06:33:12,635]  INFO {AUDIT_LOG}-  Initiator : admin@carbon.super | Action : Add Role | Target : PRIMARY/test_role | Data : { Users :  Permissions : [/permission/, /permission/admin, /permission/admin/configure, /permission/admin/configure/datasources, /permission/admin/configure/governance, /permission/admin/configure/governance/endpoint-ui, /permission/admin/configure/governance/gadget-ui, /permission/admin/configure/governance/generic, /permission/admin/configure/governance/lifecycles, /permission/admin/configure/governance/manage-rxt, /permission/admin/configure/governance/policy-ui, /permission/admin/configure/governance/process-ui, /permission/admin/configure/governance/proxy-ui, /permission/admin/configure/governance/restservice-ui, /permission/admin/configure/governance/schema-ui, /permission/admin/configure/governance/sequence-ui, /permission/admin/configure/governance/service-ui, /permission/admin/configure/governance/servicex-ui, /permission/admin/configure/governance/site-ui, /permission/admin/configure/governance/soapservice-ui, /permission/admin/configure/governance/swagger-ui, /permission/admin/configure/governance/uri-ui, /permission/admin/configure/governance/wadl-ui, /permission/admin/configure/governance/wsdl-ui, /permission/admin/configure/security, /permission/admin/configure/security/usermgt, /permission/admin/configure/security/usermgt/passwords, /permission/admin/configure/security/usermgt/profiles, /permission/admin/configure/security/usermgt/users, /permission/admin/configure/theme, /permission/admin/enterprisestore, /permission/admin/enterprisestore/apps, /permission/admin/enterprisestore/apps/process-center, /permission/admin/enterprisestore/apps/process-center/features, /permission/admin/enterprisestore/apps/process-center/features/app, /permission/admin/enterprisestore/apps/process-center/features/app/login, /permission/admin/enterprisestore/apps/process-center/features/app/myitems, /permission/admin/enterprisestore/apps/publisher, /permission/admin/enterprisestore/apps/publisher/features, /permission/admin/enterprisestore/apps/publisher/features/app, /permission/admin/enterprisestore/apps/publisher/features/app/login, /permission/admin/enterprisestore/apps/publisher/features/assets, /permission/admin/enterprisestore/apps/publisher/features/assets/endpoint, /permission/admin/enterprisestore/apps/publisher/features/assets/endpoint/update, /permission/admin/enterprisestore/apps/publisher/features/assets/gadget, /permission/admin/enterprisestore/apps/publisher/features/assets/gadget/update, /permission/admin/enterprisestore/apps/publisher/features/assets/policy, /permission/admin/enterprisestore/apps/publisher/features/assets/policy/update, /permission/admin/enterprisestore/apps/publisher/features/assets/process, /permission/admin/enterprisestore/apps/publisher/features/assets/process/update, /permission/admin/enterprisestore/apps/publisher/features/assets/proxy, /permission/admin/enterprisestore/apps/publisher/features/assets/proxy/update, /permission/admin/enterprisestore/apps/publisher/features/assets/restservice, /permission/admin/enterprisestore/apps/publisher/features/assets/restservice/update, /permission/admin/enterprisestore/apps/publisher/features/assets/schema, /permission/admin/enterprisestore/apps/publisher/features/assets/schema/update, /permission/admin/enterprisestore/apps/publisher/features/assets/sequence, /permission/admin/enterprisestore/apps/publisher/features/assets/sequence/update, /permission/admin/enterprisestore/apps/publisher/features/assets/service, /permission/admin/enterprisestore/apps/publisher/features/assets/service/update, /permission/admin/enterprisestore/apps/publisher/features/assets/servicex, /permission/admin/enterprisestore/apps/publisher/features/assets/servicex/update, /permission/admin/enterprisestore/apps/publisher/features/assets/site, /permission/admin/enterprisestore/apps/publisher/features/assets/site/update, /permission/admin/enterprisestore/apps/publisher/features/assets/soapservice, /permission/admin/enterprisestore/apps/publisher/features/assets/soapservice/update, /permission/admin/enterprisestore/apps/publisher/features/assets/swagger, /permission/admin/enterprisestore/apps/publisher/features/assets/swagger/update, /permission/admin/enterprisestore/apps/publisher/features/assets/uri, /permission/admin/enterprisestore/apps/publisher/features/assets/uri/update, /permission/admin/enterprisestore/apps/publisher/features/assets/wadl, /permission/admin/enterprisestore/apps/publisher/features/assets/wadl/update, /permission/admin/enterprisestore/apps/publisher/features/assets/wsdl, /permission/admin/enterprisestore/apps/publisher/features/assets/wsdl/update, /permission/admin/enterprisestore/apps/store, /permission/admin/enterprisestore/apps/store/features, /permission/admin/enterprisestore/apps/store/features/app, /permission/admin/enterprisestore/apps/store/features/app/login, /permission/admin/enterprisestore/apps/store/features/app/myitems, /permission/admin/enterprisestore/apps/store/features/assets, /permission/admin/enterprisestore/apps/store/features/assets/endpoint, /permission/admin/enterprisestore/apps/store/features/assets/endpoint/bookmark, /permission/admin/enterprisestore/apps/store/features/assets/endpoint/list, /permission/admin/enterprisestore/apps/store/features/assets/endpoint/reviews, /permission/admin/enterprisestore/apps/store/features/assets/gadget, /permission/admin/enterprisestore/apps/store/features/assets/gadget/bookmark, /permission/admin/enterprisestore/apps/store/features/assets/gadget/list, /permission/admin/enterprisestore/apps/store/features/assets/gadget/reviews, /permission/admin/enterprisestore/apps/store/features/assets/policy, /permission/admin/enterprisestore/apps/store/features/assets/policy/bookmark, /permission/admin/enterprisestore/apps/store/features/assets/policy/list, /permission/admin/enterprisestore/apps/store/features/assets/policy/reviews, /permission/admin/enterprisestore/apps/store/features/assets/process, /permission/admin/enterprisestore/apps/store/features/assets/process/bookmark, /permission/admin/enterprisestore/apps/store/features/assets/process/list, /permission/admin/enterprisestore/apps/store/features/assets/process/reviews, /permission/admin/enterprisestore/apps/store/features/assets/proxy, /permission/admin/enterprisestore/apps/store/features/assets/proxy/bookmark, /permission/admin/enterprisestore/apps/store/features/assets/proxy/list, /permission/admin/enterprisestore/apps/store/features/assets/proxy/reviews, /permission/admin/enterprisestore/apps/store/features/assets/restservice, /permission/admin/enterprisestore/apps/store/features/assets/restservice/bookmark, /permission/admin/enterprisestore/apps/store/features/assets/restservice/list, /permission/admin/enterprisestore/apps/store/features/assets/restservice/reviews, /permission/admin/enterprisestore/apps/store/features/assets/schema, /permission/admin/enterprisestore/apps/store/features/assets/schema/bookmark, /permission/admin/enterprisestore/apps/store/features/assets/schema/list, /permission/admin/enterprisestore/apps/store/features/assets/schema/reviews, /permission/admin/enterprisestore/apps/store/features/assets/sequence, /permission/admin/enterprisestore/apps/store/features/assets/sequence/bookmark, /permission/admin/enterprisestore/apps/store/features/assets/sequence/list, /permission/admin/enterprisestore/apps/store/features/assets/sequence/reviews, /permission/admin/enterprisestore/apps/store/features/assets/service, /permission/admin/enterprisestore/apps/store/features/assets/service/bookmark, /permission/admin/enterprisestore/apps/store/features/assets/service/list, /permission/admin/enterprisestore/apps/store/features/assets/service/reviews, /permission/admin/enterprisestore/apps/store/features/assets/servicex, /permission/admin/enterprisestore/apps/store/features/assets/servicex/bookmark, /permission/admin/enterprisestore/apps/store/features/assets/servicex/list, /permission/admin/enterprisestore/apps/store/features/assets/servicex/reviews, /permission/admin/enterprisestore/apps/store/features/assets/site, /permission/admin/enterprisestore/apps/store/features/assets/site/bookmark, /permission/admin/enterprisestore/apps/store/features/assets/site/list, /permission/admin/enterprisestore/apps/store/features/assets/site/reviews, /permission/admin/enterprisestore/apps/store/features/assets/soapservice, /permission/admin/enterprisestore/apps/store/features/assets/soapservice/bookmark, /permission/admin/enterprisestore/apps/store/features/assets/soapservice/list, /permission/admin/enterprisestore/apps/store/features/assets/soapservice/reviews, /permission/admin/enterprisestore/apps/store/features/assets/swagger, /permission/admin/enterprisestore/apps/store/features/assets/swagger/bookmark, /permission/admin/enterprisestore/apps/store/features/assets/swagger/list, /permission/admin/enterprisestore/apps/store/features/assets/swagger/reviews, /permission/admin/enterprisestore/apps/store/features/assets/uri, /permission/admin/enterprisestore/apps/store/features/assets/uri/bookmark, /permission/admin/enterprisestore/apps/store/features/assets/uri/list, /permission/admin/enterprisestore/apps/store/features/assets/uri/reviews, /permission/admin/enterprisestore/apps/store/features/assets/wadl, /permission/admin/enterprisestore/apps/store/features/assets/wadl/bookmark, /permission/admin/enterprisestore/apps/store/features/assets/wadl/list, /permission/admin/enterprisestore/apps/store/features/assets/wadl/reviews, /permission/admin/enterprisestore/apps/store/features/assets/wsdl, /permission/admin/enterprisestore/apps/store/features/assets/wsdl/bookmark, /permission/admin/enterprisestore/apps/store/features/assets/wsdl/list, /permission/admin/enterprisestore/apps/store/features/assets/wsdl/reviews, /permission/admin/login, /permission/admin/manage, /permission/admin/manage/add, /permission/admin/manage/add/module, /permission/admin/manage/add/webapp, /permission/admin/manage/extensions, /permission/admin/manage/extensions/add, /permission/admin/manage/extensions/list, /permission/admin/manage/modify, /permission/admin/manage/modify/module, /permission/admin/manage/modify/user-profile, /permission/admin/manage/modify/webapp, /permission/admin/manage/resources, /permission/admin/manage/resources/associations, /permission/admin/manage/resources/browse, /permission/admin/manage/resources/community-features, /permission/admin/manage/resources/govern, /permission/admin/manage/resources/govern/endpoint, /permission/admin/manage/resources/govern/endpoint/add, /permission/admin/manage/resources/govern/endpoint/list, /permission/admin/manage/resources/govern/gadget, /permission/admin/manage/resources/govern/gadget/add, /permission/admin/manage/resources/govern/gadget/list, /permission/admin/manage/resources/govern/generic, /permission/admin/manage/resources/govern/generic/add, /permission/admin/manage/resources/govern/generic/list, /permission/admin/manage/resources/govern/lifecycles, /permission/admin/manage/resources/govern/metadata, /permission/admin/manage/resources/govern/policy, /permission/admin/manage/resources/govern/policy/add, /permission/admin/manage/resources/govern/policy/list, /permission/admin/manage/resources/govern/process, /permission/admin/manage/resources/govern/process/add, /permission/admin/manage/resources/govern/process/list, /permission/admin/manage/resources/govern/proxy, /permission/admin/manage/resources/govern/proxy/add, /permission/admin/manage/resources/govern/proxy/list, /permission/admin/manage/resources/govern/restservice, /permission/admin/manage/resources/govern/restservice/add, /permission/admin/manage/resources/govern/restservice/list, /permission/admin/manage/resources/govern/schema, /permission/admin/manage/resources/govern/schema/add, /permission/admin/manage/resources/govern/schema/list, /permission/admin/manage/resources/govern/sequence, /permission/admin/manage/resources/govern/sequence/add, /permission/admin/manage/resources/govern/sequence/list, /permission/admin/manage/resources/govern/service, /permission/admin/manage/resources/govern/service/add, /permission/admin/manage/resources/govern/service/list, /permission/admin/manage/resources/govern/servicex, /permission/admin/manage/resources/govern/servicex/add, /permission/admin/manage/resources/govern/servicex/list, /permission/admin/manage/resources/govern/site, /permission/admin/manage/resources/govern/site/add, /permission/admin/manage/resources/govern/site/list, /permission/admin/manage/resources/govern/soapservice, /permission/admin/manage/resources/govern/soapservice/add, /permission/admin/manage/resources/govern/soapservice/list, /permission/admin/manage/resources/govern/swagger, /permission/admin/manage/resources/govern/swagger/add, /permission/admin/manage/resources/govern/swagger/list, /permission/admin/manage/resources/govern/uri, /permission/admin/manage/resources/govern/uri/add, /permission/admin/manage/resources/govern/uri/list, /permission/admin/manage/resources/govern/wadl, /permission/admin/manage/resources/govern/wadl/add, /permission/admin/manage/resources/govern/wadl/list, /permission/admin/manage/resources/govern/wsdl, /permission/admin/manage/resources/govern/wsdl/add, /permission/admin/manage/resources/govern/wsdl/list, /permission/admin/manage/resources/notifications, /permission/admin/manage/resources/ws-api, /permission/admin/manage/search, /permission/admin/manage/search/advanced-search, /permission/admin/manage/search/resources, /permission/admin/manage/topic, /permission/admin/manage/topic/addTopic, /permission/admin/manage/topic/browseTopic, /permission/admin/manage/topic/deleteTopic, /permission/admin/manage/topic/purgeTopic, /permission/admin/monitor, /permission/admin/monitor/tenantUsage, /permission/admin/monitor/tenantUsage/customUsage, /permission/protected, /permission/protected/configure, /permission/protected/configure/components, /permission/protected/manage, /permission/protected/manage/modify, /permission/protected/manage/modify/tenants, /permission/protected/manage/monitor, /permission/protected/manage/monitor/tenants, /permission/protected/manage/monitor/tenants/list, /permission/protected/server-admin, /permission/protected/server-admin/homepage] } | Result : Success  
[2016-05-24 06:33:40,248]  INFO {AUDIT_LOG}-  Initiator : admin@carbon.super | Action : Add User | Target : PRIMARY/test_user | Data : { Roles :test_role, } | Result : Success  
[2016-05-24 06:35:25,092]  INFO {AUDIT_LOG}-  Initiator : admin@carbon.super@carbon.super | Action : Login | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "58d360a7-09d2-4b1e-bcbe-080ec283cdb5","AuthenticatedUser" : "admin@carbon.super","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "default","RequestType" : "samlsso","RelyingParty" : "publisher","AuthenticatedIdPs" : "eyJ0eXAiOiJKV1QiLCAiYWxnIjoibm9uZSJ9.eyJpc3MiOiJ3c28yIiwiZXhwIjoxNDY0MDUxOTI1MDg4MzAwMCwiaWF0IjoxNDY0MDUxOTI1MDg4LCJpZHBzIjpbeyJpZHAiOiJMT0NBTCIsImF1dGhlbnRpY2F0b3IiOiJCYXNpY0F1dGhlbnRpY2F0b3IifV19." } | Result : Success  
[2016-05-24 06:36:08,992]  INFO {AUDIT_LOG}-  Initiator : test_user@carbon.super@carbon.super | Action : Login | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "34a77fe8-5ccd-4be7-8cd6-fca046dc0441","AuthenticatedUser" : "test_user@carbon.super","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "default","RequestType" : "samlsso","RelyingParty" : "publisher","AuthenticatedIdPs" : "eyJ0eXAiOiJKV1QiLCAiYWxnIjoibm9uZSJ9.eyJpc3MiOiJ3c28yIiwiZXhwIjoxNDY0MDUxOTY4OTkxMzAwMCwiaWF0IjoxNDY0MDUxOTY4OTkxLCJpZHBzIjpbeyJpZHAiOiJMT0NBTCIsImF1dGhlbnRpY2F0b3IiOiJCYXNpY0F1dGhlbnRpY2F0b3IifV19." } | Result : Success  
[2016-05-24 09:26:57,264]  INFO {AUDIT_LOG}-  Initiator : admin@carbon.super@carbon.super | Action : Login | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "4561d0ca-517d-4cd9-bb0b-57e159ee37d0","AuthenticatedUser" : "admin@carbon.super","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "default","RequestType" : "samlsso","RelyingParty" : "publisher","AuthenticatedIdPs" : "eyJ0eXAiOiJKV1QiLCAiYWxnIjoibm9uZSJ9.eyJpc3MiOiJ3c28yIiwiZXhwIjoxNDY0MDYyMjE3MjU4MzAwMCwiaWF0IjoxNDY0MDYyMjE3MjU4LCJpZHBzIjpbeyJpZHAiOiJMT0NBTCIsImF1dGhlbnRpY2F0b3IiOiJCYXNpY0F1dGhlbnRpY2F0b3IifV19." } | Result : Success  
[2016-05-24 09:27:18,917]  INFO {AUDIT_LOG}-  Initiator : admin@carbon.super@carbon.super | Action : Login | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "ecd22029-8797-43dd-84ff-3d5e11bcd386","AuthenticatedUser" : "admin@carbon.super","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "default","RequestType" : "samlsso","RelyingParty" : "publisher","AuthenticatedIdPs" : "eyJ0eXAiOiJKV1QiLCAiYWxnIjoibm9uZSJ9.eyJpc3MiOiJ3c28yIiwiZXhwIjoxNDY0MDYyMjM4OTE1MzAwMCwiaWF0IjoxNDY0MDYyMjM4OTE1LCJpZHBzIjpbeyJpZHAiOiJMT0NBTCIsImF1dGhlbnRpY2F0b3IiOiJCYXNpY0F1dGhlbnRpY2F0b3IifV19." } | Result : Success  
[2016-05-24 09:27:49,492]  INFO {AUDIT_LOG}-  Initiator : test_user@carbon.super@carbon.super | Action : Login | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "85f2997a-ca97-497c-a5bf-d54efd2664b8","AuthenticatedUser" : "test_user@carbon.super","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "default","RequestType" : "samlsso","RelyingParty" : "publisher","AuthenticatedIdPs" : "eyJ0eXAiOiJKV1QiLCAiYWxnIjoibm9uZSJ9.eyJpc3MiOiJ3c28yIiwiZXhwIjoxNDY0MDYyMjY5NDg3MzAwMCwiaWF0IjoxNDY0MDYyMjY5NDg3LCJpZHBzIjpbeyJpZHAiOiJMT0NBTCIsImF1dGhlbnRpY2F0b3IiOiJCYXNpY0F1dGhlbnRpY2F0b3IifV19." } | Result : Success  
[2016-05-24 09:44:52,526]  INFO {AUDIT_LOG}-  Initiator : admin@carbon.super@carbon.super | Action : Login | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "b74f16c8-94b8-43c9-803b-688f11b678a9","AuthenticatedUser" : "admin@carbon.super","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "default","RequestType" : "samlsso","RelyingParty" : "publisher","AuthenticatedIdPs" : "eyJ0eXAiOiJKV1QiLCAiYWxnIjoibm9uZSJ9.eyJpc3MiOiJ3c28yIiwiZXhwIjoxNDY0MDYzMjkyNTE3MzAwMCwiaWF0IjoxNDY0MDYzMjkyNTE3LCJpZHBzIjpbeyJpZHAiOiJMT0NBTCIsImF1dGhlbnRpY2F0b3IiOiJCYXNpY0F1dGhlbnRpY2F0b3IifV19." } | Result : Success  
[2016-05-24 10:05:22,672]  INFO {AUDIT_LOG}-  Initiator : admin@carbon.super@carbon.super | Action : Login | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "8e19797d-b77a-44d0-ad33-1a902eb2ac5d","AuthenticatedUser" : "admin@carbon.super","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "default","RequestType" : "samlsso","RelyingParty" : "process-center","AuthenticatedIdPs" : "eyJ0eXAiOiJKV1QiLCAiYWxnIjoibm9uZSJ9.eyJpc3MiOiJ3c28yIiwiZXhwIjoxNDY0MDY0NTIyNjY0MzAwMCwiaWF0IjoxNDY0MDY0NTIyNjY0LCJpZHBzIjpbeyJpZHAiOiJMT0NBTCIsImF1dGhlbnRpY2F0b3IiOiJCYXNpY0F1dGhlbnRpY2F0b3IifV19." } | Result : Success  
[2016-05-24 10:05:24,250]  INFO {AUDIT_LOG}-  Initiator : admin@carbon.super@carbon.super | Action : Login | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "dcdca9d3-b553-4e97-9e9b-93b991a2872a","AuthenticatedUser" : "admin@carbon.super","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "default","RequestType" : "samlsso","RelyingParty" : "publisher","AuthenticatedIdPs" : "eyJ0eXAiOiJKV1QiLCAiYWxnIjoibm9uZSJ9.eyJpc3MiOiJ3c28yIiwiZXhwIjoxNDY0MDY0NTI0MjQ5MzAwMCwiaWF0IjoxNDY0MDY0NTI0MjQ5LCJpZHBzIjpbeyJpZHAiOiJMT0NBTCIsImF1dGhlbnRpY2F0b3IiOiJCYXNpY0F1dGhlbnRpY2F0b3IifV19." } | Result : Success  
[2016-05-24 10:06:04,963]  INFO {AUDIT_LOG}-  Initiator : admin@carbon.super@carbon.super | Action : Login | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "61e573c7-9a2a-462d-92f1-bf652bd5e66d","AuthenticatedUser" : "admin@carbon.super","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "default","RequestType" : "samlsso","RelyingParty" : "publisher","AuthenticatedIdPs" : "eyJ0eXAiOiJKV1QiLCAiYWxnIjoibm9uZSJ9.eyJpc3MiOiJ3c28yIiwiZXhwIjoxNDY0MDY0NTY0OTU4MzAwMCwiaWF0IjoxNDY0MDY0NTY0OTU4LCJpZHBzIjpbeyJpZHAiOiJMT0NBTCIsImF1dGhlbnRpY2F0b3IiOiJCYXNpY0F1dGhlbnRpY2F0b3IifV19." } | Result : Success  
[2016-05-24 10:07:36,295]  INFO {AUDIT_LOG}-  Initiator : admin@carbon.super@carbon.super | Action : Login | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "b556b1ad-5f87-4315-9b9a-db09343d9e8a","AuthenticatedUser" : "admin@carbon.super","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "default","RequestType" : "samlsso","RelyingParty" : "process-center","AuthenticatedIdPs" : "eyJ0eXAiOiJKV1QiLCAiYWxnIjoibm9uZSJ9.eyJpc3MiOiJ3c28yIiwiZXhwIjoxNDY0MDY0NjU2MjgzMzAwMCwiaWF0IjoxNDY0MDY0NjU2MjgzLCJpZHBzIjpbeyJpZHAiOiJMT0NBTCIsImF1dGhlbnRpY2F0b3IiOiJCYXNpY0F1dGhlbnRpY2F0b3IifV19." } | Result : Success  
[2016-05-24 10:07:37,779]  INFO {AUDIT_LOG}-  Initiator : admin@carbon.super@carbon.super | Action : Login | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "99c27473-24b3-49f4-baf5-833ea5571178","AuthenticatedUser" : "admin@carbon.super","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "default","RequestType" : "samlsso","RelyingParty" : "publisher","AuthenticatedIdPs" : "eyJ0eXAiOiJKV1QiLCAiYWxnIjoibm9uZSJ9.eyJpc3MiOiJ3c28yIiwiZXhwIjoxNDY0MDY0NjU3Nzc3MzAwMCwiaWF0IjoxNDY0MDY0NjU3Nzc3LCJpZHBzIjpbeyJpZHAiOiJMT0NBTCIsImF1dGhlbnRpY2F0b3IiOiJCYXNpY0F1dGhlbnRpY2F0b3IifV19." } | Result : Success  
[2016-05-24 11:07:46,040]  INFO {AUDIT_LOG}-  Initiator : admin@carbon.super@carbon.super | Action : Login | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "2684d4c5-10be-4358-a2a4-67a0d6255c4d","AuthenticatedUser" : "admin@carbon.super","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "default","RequestType" : "samlsso","RelyingParty" : "publisher","AuthenticatedIdPs" : "eyJ0eXAiOiJKV1QiLCAiYWxnIjoibm9uZSJ9.eyJpc3MiOiJ3c28yIiwiZXhwIjoxNDY0MDY4MjY2MDI3MzAwMCwiaWF0IjoxNDY0MDY4MjY2MDI3LCJpZHBzIjpbeyJpZHAiOiJMT0NBTCIsImF1dGhlbnRpY2F0b3IiOiJCYXNpY0F1dGhlbnRpY2F0b3IifV19." } | Result : Success  
[2016-05-24 11:16:34,286]  INFO {AUDIT_LOG}-  Initiator : admin@carbon.super@carbon.super | Action : Login | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "ac3a9e26-c95b-4791-8037-2e59adb22425","AuthenticatedUser" : "admin@carbon.super","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "default","RequestType" : "samlsso","RelyingParty" : "publisher","AuthenticatedIdPs" : "eyJ0eXAiOiJKV1QiLCAiYWxnIjoibm9uZSJ9.eyJpc3MiOiJ3c28yIiwiZXhwIjoxNDY0MDY4Nzk0Mjc1MzAwMCwiaWF0IjoxNDY0MDY4Nzk0Mjc1LCJpZHBzIjpbeyJpZHAiOiJMT0NBTCIsImF1dGhlbnRpY2F0b3IiOiJCYXNpY0F1dGhlbnRpY2F0b3IifV19." } | Result : Success  
